Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,39.22273564,160.9333,,160.9333,,161.7893038,,3.740430385,,5.410897676,,4.55489392,,1.670467291,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,0,,0,,0,,0.312412319,,1.982879611,,1.982879611,,1.670467291,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,39.22273564,160.9333,,160.9333,,161.7893038,,3.428018066,,3.428018066,,2.57201431,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,0,,0,,13.22089856,,26.4409384,,30.92344567,,30.92624478,,27.74976193,,25.10061481,,31.75269553,,41.54584748
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,34.86296431,,34.86296431,,46.0660979,,98.97368369,,119.59866,,138.089277,,141.6587426,,148.0006304,,151.7192902,,153.6586643
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0.215672296,73.95452409,,300.4552041,,799.165863,,1394.778803,,2013.904098,,2144.37172,,3032.557319,,3413.260267,,3932.07942,,4501.670542
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,39.62931545,242.9209056,,526.1002598,,1108.51824,,1615.272992,,2414.520201,,2649.013286,,3680.696181,,4051.057822,,4561.020559,,5141.900466
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0.190907516,0.190907516,,43.29590647,,107.1539835,,158.1591674,,243.7789881,,301.6801626,,342.2245062,,369.6526596,,392.0323784,,409.7678289
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,0,,0,,54.33701884,,80.28371601,,67.72571928,,59.71369905,,62.03292255,,62.41973612,,62.08533166,,56.43375995
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,10.27807047,,10.27807047,,10.41273625,,11.96480468,,15.28903705,,21.38458508,,26.38873988,,35.87392184,,45.61250056,,58.47047942
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,10.27807047,,10.27807047,,10.41273625,,11.96480468,,15.28903705,,21.38458508,,26.38873988,,35.87392184,,45.61250056,,58.47047942
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0.215672296,12.34472448,,125.3075055,,235.3283198,,228.3984323,,290.6798433,,345.3893318,,383.4413684,,427.5608417,,454.2672228,,494.5199784
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$ 2010/yr,0,26.74683531,,140.2847344,,450.2135279,,960.6820323,,1504.97643,,1570.253168,,2417.674523,,2750.178444,,3232.25488,,3755.512292
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US2010/yr,0,0,,0.836212002,,1.176901797,,3.147137987,,3.466926694,,2.952548548,,1.253904675,,1.243542609,,1.236748084,,1.548361099
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US2010/yr,0,0,,0.836212002,,1.176901797,,1.17618051,,1.495969218,,0.981591071,,1.253904675,,1.243542609,,1.236748084,,1.548361099
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US2010/yr,0,0,,0,,0,,1.970957476,,1.970957476,,1.970957476,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$2010/yr,883.1094874,887.9588589,,904.0303774,,983.5452675,,1061.921536,,1189.947061,,1061.291468,,935.2712661,,848.0503971,,867.2478398,,905.5117208
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$2010/yr,1.242150234,6.09152172,,10.8666625,,64.42055418,,142.9285144,,282.118725,,350.0302082,,388.2817877,,391.4606258,,417.3852695,,435.2282024
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$2010/yr,0.462458644,0.462458644,,11.75883639,,37.71983485,,37.58814358,,26.4234571,,0,,2.81137765,,5.310506644,,5.310506644,,4.91939665
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Investment Energy Supply,Billion US$2010/yr,881.4048785,881.4048785,,881.4048785,,881.4048785,,881.4048785,,881.4048785,,711.2612598,,544.1781007,,451.2792646,,444.5520637,,465.3641217
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Population,millions,6451.568837,6868.290797,,7715.875887,,8408.636868,,8964.107365,,9365.153887,,9607.019963,,9707.387562,,9683.152509,,9550.400864,,9345.043829
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Biomass,EJ/Yr,51.02240432,52.03476527,,65.78393498,,88.88260726,,108.3025273,,127.6732572,,140.8870443,,147.5371297,,147.6319004,,147.6918063,,147.8308957
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Geothermal,EJ/Yr,0.350054955,0.483348525,,0.516814768,,1.632912641,,2.647850285,,3.011469695,,3.13600799,,3.097273015,,3.098345786,,3.677796705,,4.495818931
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Hydro,EJ/Yr,10.5194412,11.20500919,,11.2211672,,12.4321377,,15.43893045,,17.01940315,,17.65870632,,17.73610622,,17.82807542,,17.82169179,,17.74780152
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Non-Biomass Renewables,EJ/Yr,11.41287254,13.59028587,,23.62070621,,66.77925006,,117.0410753,,175.4142552,,205.4320767,,230.7951859,,262.7320559,,290.7621925,,320.094046
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Nuclear,EJ/Yr,9.830635863,10.63267576,,27.36425621,,44.24069373,,104.8504204,,198.7666365,,200.2228565,,190.9691471,,192.631784,,207.8309386,,219.3619944
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Ocean,EJ/Yr,0.002034,0.00185675,,0.00150225,,5.171622469,,7.950238839,,8.283925581,,7.41421513,,7.812107685,,8.143598394,,7.809710185,,7.063048755
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Solar,EJ/Yr,0.167385188,0.557923881,,6.321499459,,21.08903351,,30.1308287,,42.64830086,,56.11527482,,62.9044566,,68.30837832,,72.17560105,,77.20319568
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Primary Energy Wind,EJ/Yr,0.3739572,1.342147527,,5.559722536,,26.45354374,,60.87322706,,104.4511559,,121.1078725,,139.2452424,,165.353658,,189.2773928,,213.5841811
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Gases,EJ/yr,110.0014402,122.2358242,,148.9371333,,152.4878125,,133.3721043,,129.6952031,,140.7724496,,139.7282934,,131.9733082,,122.9917257,,111.2880675
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Heat,EJ/yr,9.471384275,8.380574615,,7.823944673,,7.237942179,,8.042332991,,8.436978797,,8.534180917,,9.403433886,,9.746065716,,10.11766313,,11.0298424
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Heat,EJ/yr,0.000132664,0.000198293,,0.011905357,,0.0150021,,0.016305736,,0.017609372,,0.018913008,,0.020216644,,0.021520279,,0.022823915,,0.024127551
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0.568810162,,0.757233564,,0.688318926,,0.479703354,,0.402003532,,0.448068388,,0.396349113,,0.419373444,,0.487884221
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0,,0,,0.092504906,,0.092504906,,0.051866302,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0,,0,,0.092504906,,0.092504906,,0.051866302,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0.568810162,,0.757233564,,0.595814019,,0.387198448,,0.350137231,,0.448068388,,0.396349113,,0.419373444,,0.487884221
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0,,0.036084552,,0.17836253,,0.320821518,,0.350137231,,0.447403459,,0.396349113,,0.419373444,,0.487884221
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Hydrogen,EJ/yr,0,0,,0.568810162,,0.721149011,,0.41745149,,0.066376929,,0,,0.000664929,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,136.1391676,137.3241005,,154.7673931,,143.5376258,,121.6640495,,109.0513798,,101.9993849,,99.54760552,,100.1201801,,103.7580785,,109.4153802
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,0,0,,0.087328385,,3.894109828,,9.071886965,,18.47347218,,23.24772296,,24.58863614,,25.53743506,,27.54585593,,28.05575621
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,0,0,,0,,0.187652744,,3.149001779,,13.96913313,,21.82126007,,24.58863614,,25.53743506,,27.54585593,,28.05575621
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,0,0,,0.087328385,,3.706457085,,5.922885186,,4.504339052,,1.426462896,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,0.189919023,0.189919023,,4.829030105,,11.32902792,,2.821309979,,0,,0,,1.154555337,,2.180878753,,1.673667627,,1.569383474
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,0.189919023,0.189919023,,4.829030105,,11.32902792,,2.821309979,,0,,0,,1.154555337,,2.180878753,,1.673667627,,1.569383474
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Liquids,EJ/yr,135.9492486,137.1341815,,149.8510346,,128.314488,,109.7708526,,90.57790763,,78.75166193,,73.80441404,,72.40186631,,74.53855496,,79.79024056
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Secondary Energy Solids,EJ/yr,108.1320654,130.6859256,,145.4549933,,120.5930015,,84.24135439,,54.25260875,,58.99037965,,68.97487941,,78.46361884,,85.21792848,,91.11512508
TIAM_Grantham,Current Policies,USA,Emissions CO2,MtCo2/yr,5881.43,5151.8,,4705.58,,4552.11,,3911.24,,2800.35,,2712.29,,2421.26,,1890.63,,1614.15,,1354.29
TIAM_Grantham,Current Policies,World,Emissions CO2,MtCo2/yr,26752.29,29359.13,,34126.79,,33835.84,,29558.29,,24513.29,,22001.71,,19743.13,,17413.18,,16464.29,,15273.77
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Emissions CO2,MtCo2/yr,5881.43,5151.8,,4705.58,,3007.66,,1487.5,,0,,0,,0,,0,,0,,0
TIAM_Grantham,Ambitious climate policies (NDC_LTT),World,Emissions CO2,MtCo2/yr,26752.29,29359.13,,34126.79,,30364.45,,19992.67,,10081.76,,4409.54,,3165.29,,2758.4,,2379.14,,2018.8
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,14.44033857,14.35434686,,13.76437268,,14.25722921,,16.56005752,,19.90072831,,22.1937628,,23.62720817,,25.78367994,,28.08459441,,31.74256621
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.007011655,0.014351198,,0.007709832,,0.062628412,,0.061691692,,0.04714966,,0.004898064,,0.004722854,,0.002601166,,0.001077887,,0.000512054
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.007011655,0.014351198,,0.007709832,,0.062628412,,0.061691692,,0.04714966,,0.004898064,,0.004722854,,0.002601166,,0.001077887,,0.000512054
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,6.857353929,5.634316521,,3.874,,5.274951728,,4.417137104,,1.119939436,,1.244214535,,0.689000466,,0.294049129,,0.026348685,,0.002593511
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,,,,,,0.025230137,,0.222554761,,1.097115473,,1.225362463,,0.680211239,,0.289220392,,0.019412286,,0.002154764
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,6.857353929,5.634316521,,3.874,,5.249721591,,4.194582343,,0.022823963,,0.018852072,,0.008789227,,0.004828737,,0.0069364,,0.000438747
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,3.561723436,4.65309171,,5.169128561,,1.683052933,,0.662015928,,0.625159047,,0.610459326,,0.559992905,,0.540069619,,0.430588027,,0.297210692
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,3.561723436,4.65309171,,5.169128561,,1.683052933,,0.662015928,,0.625159047,,0.610459326,,0.559992905,,0.540069619,,0.430588027,,0.297210692
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.0604008,0.055137255,,0.044610165,,0.051200422,,0.265786675,,0.258691844,,0.258691844,,0.258691844,,0.037010761,,0.777225973,,0.777225973
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.9688176,0.99988992,,0.987581085,,0.99988992,,1.104759,,1.31061312,,1.31061312,,1.31061312,,1.31061312,,1.31061312,,1.31061312
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,1.095635952,1.133931265,,3.101384283,,5.872646142,,10.01792291,,16.77919253,,18.51998161,,20.04656104,,22.55753248,,24.99887981,,28.64632495
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,2.9186136,2.918656169,,1.61215,,1.36395,,1.36395,,1.32855,,1.8136,,2.32645,,2.389075,,2.6277,,2.795925
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,,,,,,,,0.684790791,,4.212,,3.595154885,,3.851155886,,4.187954279,,4.212,,4.212
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,,,,,,,,0.037339884,,0.000737631,,0.000609267,,0.000480902,,0.000352537,,,,
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,,,,,,,,0.037339884,,0.000737631,,0.000609267,,0.000480902,,0.000352537,,,,
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.002045952,0.020142065,,0.806641041,,2.195198609,,1.811091404,,1.538437281,,1.607962632,,1.593060514,,1.660579526,,1.825905656,,2.081934544
TIAM_Grantham,Current Policies,USA,Secondary Energy Electricity,EJ/yr,0.0643716,0.058762025,,1.262551992,,2.626357191,,6.151495043,,9.459450285,,11.74755913,,13.03303968,,15.3613748,,16.87313506,,20.26455131
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,14.44033857,14.35434686,,13.76437268,,14.20598161,,20.27332305,,26.05783432,,29.35046874,,33.51509829,,37.03427248,,40.80636819,,43.45738699
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.007011655,0.014351198,,0.007709832,,,,0.125251151,,0.653987925,,1.323731432,,1.266960615,,0.669743506,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,,,,,,,,0.056770817,,0.653987925,,1.323731432,,1.266960615,,0.669743506,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.007011655,0.014351198,,0.007709832,,,,0.068480334,,,,,,,,,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,6.857353929,5.634316521,,3.874,,2.665235326,,1.90190347,,,,,,,,,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,,,,,,,,0.056770817,,,,,,,,,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,6.857353929,5.634316521,,3.874,,2.665235326,,1.845132653,,,,,,,,,,,,
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,3.561723436,4.65309171,,5.169128561,,,,0.021944852,,0.302137027,,0.349126446,,0.272467751,,0.046347385,,0.174973303,,0.319215294
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,3.561723436,4.65309171,,5.169128561,,,,0.021944852,,0.302137027,,0.349126446,,0.272467751,,0.046347385,,0.174973303,,0.319215294
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.0604008,0.055137255,,0.044610165,,0.48040667,,0.628816322,,0.777225973,,0.777225973,,0.777225973,,0.777225973,,0.777225973,,0.777225973
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.9688176,0.99988992,,0.987581085,,1.06980264,,1.2407004,,1.31061312,,1.31061312,,1.31061312,,1.31061312,,1.31061312,,1.31061312
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,1.095635952,1.133931265,,3.101384283,,10.17679628,,16.86027358,,23.77315937,,25.86401087,,29.64921993,,33.92910659,,38.00369489,,40.34224669
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,2.9186136,2.918656169,,1.61215,,1.36395,,1.36395,,1.32855,,1.8136,,2.32645,,2.389075,,2.6277,,2.795925
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,,,,,,2.84640239,,4.212,,4.212,,4.212,,4.212,,4.212,,4.212,,4.212
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.002045952,0.020142065,,0.806641041,,1.882742336,,1.499309232,,1.619863718,,1.841283287,,3.016993703,,3.018259205,,3.479868954,,3.658883905
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Secondary Energy Electricity,EJ/yr,0.0643716,0.058762025,,1.262551992,,3.897442246,,9.279447628,,15.85345655,,17.72288849,,20.33238713,,24.61100829,,28.22398684,,30.38352369
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,12.4207231,11.99517442,,12.80875495,,15.09239862,,15.84575403,,16.9458931,,18.75806788,,19.61802256,,20.31710282,,20.45292477,,20.22740551
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,3.877956511,4.178656092,,3.394456361,,4.020649011,,4.189787714,,4.982026407,,4.632435493,,5.138291819,,5.638012228,,7.071899745,,8.256675747
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,4.665267504,5.276655621,,4.897904838,,5.410749314,,5.614562707,,4.072431794,,4.801779504,,6.034971209,,5.76766221,,4.411453398,,2.998842403
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,0.0561816,0.287266603,,0.725360298,,1.033179059,,1.089877032,,1.307561937,,1.222295131,,1.142954511,,1.282162758,,1.449320956,,1.388745564
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,,,,0.663292763,,0.736819163,,0.796184538,,0.797016707,,0.641147312,,0.509206064,,0.397579584,,0.214200197,,0.192145712
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,1.485811584,0.681231256,,0.586590752,,0.589006675,,0.459262472,,1.847057832,,2.214815198,,0.628994137,,0.626179693,,0.596756584,,0.681510181
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,0.005426093,0.008335562,,0.011554499,,,,0.008073913,,,,0.016629386,,0.029020811,,0.051774015,,0.033091716,,0.048248833
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,2.330079804,1.563029289,,2.529595435,,3.3019954,,3.688005652,,3.939798427,,5.228965851,,6.134584009,,6.553732337,,6.676202176,,6.661237067
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,1.333998216,0.747985838,,1.294794994,,1.716105216,,1.840443303,,1.928312801,,2.097675506,,2.593618437,,2.670750949,,2.747883461,,2.825015973
TIAM_Grantham,Current Policies,USA,Final Energy Industry,EJ/yr,0.996081588,0.815043451,,1.234800441,,1.585890184,,1.847562349,,2.011485626,,3.131290345,,3.540965572,,3.882981388,,3.928318714,,3.836221094
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Final Energy Industry,EJ/yr,12.4207231,11.99517442,,12.80875495,,12.78352213,,13.72902392,,15.52414147,,16.56571979,,17.33018454,,17.44412115,,18.58491361,,19.15970309
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Final Energy Industry,EJ/yr,3.877956511,4.178656092,,3.394456361,,3.431500701,,5.824226996,,7.095200734,,7.629532841,,9.177667318,,10.7427184,,12.56512899,,14.24847733
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Final Energy Industry,EJ/yr,4.665267504,5.276655621,,4.897904838,,4.475852641,,2.708246024,,3.628175402,,5.727856833,,4.688322683,,3.324224587,,2.314015412,,0.924357971
TIAM_Grantham,Ambitious climate policies (NDC_LTT),USA,Final Energy Industry,EJ/yr,0.0561816,0.287266603,,0.725360298,,0.84870637,,1.464729263,,1.136211572,,0.494192558,,,,0.01086179,,0.021674653,,0.012152697
